"Stock.ID","Species","Stock","Ocean.Region2","BY","R0.1","R","S","Lat","Lon","sst_raw","early_sst","np_all_spp_sec","np_pinks_sec","RS","RS_stnd","lnRS","S_stnd","early_sst_stnd","np_all_spp_sec_stnd","np_pinks_sec_stnd"
152,"Pink","PWS-Odd","GOA",1991,3532463,3532463,4947798,60.5,-147,9.93066411751967,-0.496400331672047,650.2049051,398.5924679,0.71394648690185,-1.12593849166606,-0.336947267768055,-0.0258496278804126,-0.431956275208503,0.573371894007317,0.193599704838699
152,"Pink","PWS-Odd","GOA",1993,6156249,6156249,3055161,60.5,-147,10.81899866691,0.391934217718302,690.5075378,434.867605,2.01503259566353,-0.350759974844357,0.700635371775766,-0.777012087580103,0.944167386366119,0.783323323585627,0.438809110790114
152,"Pink","PWS-Odd","GOA",1995,5244801,5244801,3412225,60.5,-147,10.5721569244678,0.145092475276096,609.5707575,401.9695761,1.53706188777118,-0.635531768143154,0.429872729049136,-0.635298133710338,0.561783561857493,0.361693479799997,0.21642797681112
152,"Pink","PWS-Odd","GOA",1997,14003294,14003294,4078807,60.5,-147,10.4175568727347,-0.00950757645706576,699.167391,501.0739726,3.43318377162734,0.494165136421999,1.2334880439567,-0.37074060117159,0.322291819228918,0.828435725368706,0.886344953994329
152,"Pink","PWS-Odd","GOA",1999,12589343,12589343,7060958,60.5,-147,10.28505222614,-0.14201222305177,601.1721842,401.8196412,1.7829511236294,-0.489032584214111,0.578269926070839,0.812835478317446,0.11702818339184,0.317942182362963,0.215414460372601
152,"Pink","PWS-Odd","GOA",2001,12659282,12659282,5735052,60.5,-147,10.2667506199617,-0.160313829230054,675.4527621,466.3283391,2.20735260988043,-0.236176979628403,0.79179388337582,0.286601016933368,0.0886770702621736,0.704897387897415,0.651474548778395
152,"Pink","PWS-Odd","GOA",2003,25874686,25874686,8161502,60.5,-147,11.6424522216504,1.21538777245863,812.9759031,594.4661709,3.17033384296175,0.337560883653818,1.15383689558128,1.24962675844551,2.21978356234799,1.42130666735993,1.51764912804912
152,"Pink","PWS-Odd","GOA",2005,14344498,14344498,13578314,60.5,-147,10.2974403729806,-0.129624076211165,764.4126192,548.7740497,1.05642703505015,-0.92189084134831,0.0548924927928129,3.39948741616846,0.136218725966275,1.16832242795013,1.20878364078092
152,"Pink","PWS-Odd","GOA",2007,6240186,6240186,4326643,60.5,-147,9.86016920896677,-0.566895240224952,878.0857061,657.1627969,1.44226967651364,-0.6920083420102,0.366218036990305,-0.272377788142925,-0.541160303968578,1.7604878896182,1.94146013596445
152,"Pink","PWS-Odd","GOA",2009,16975186,16975186,5245478,60.5,-147,10.4494855862397,0.0224211370480197,860.3221639,653.762543,3.23615617108679,0.376777392343073,1.17438625856536,0.0922956059934912,0.371752755053309,1.66795098000672,1.91847540577296
155,"Pink","Outer CIn-Even","GOA",1976,118800,118800,15800,59.38389,-150.7528,10.6228241828772,0.703382741915037,349.5954565,234.0968415,7.51898734177215,1.93071476766492,2.01743146689562,-1.09065022216127,0.59070075472932,-1.60726949653957,-1.19876971001699
155,"Pink","Outer CIn-Even","GOA",1978,223400,223400,55200,59.38389,-150.7528,10.0332954755196,0.113854034557484,407.9586411,244.4852059,4.04710144927536,0.471541850133721,1.39800093335205,-0.837011252065776,-0.120923459423386,-1.07210888439788,-1.06744404367449
155,"Pink","Outer CIn-Even","GOA",1980,109600,109600,86900,59.38389,-150.7528,10.9410539773794,1.0216125364173,373.1234832,223.2043036,1.26121979286536,-0.699315485144959,0.232079342242569,-0.632941319273212,0.974838159076791,-1.39152950124024,-1.33646894184972
155,"Pink","Outer CIn-Even","GOA",1982,187500,187500,53000,59.38389,-150.7528,10.8031650231435,0.883723582181332,479.5063711,308.7731516,3.5377358490566,0.25746439713692,1.26348693185834,-0.851173834152327,0.808391440751001,-0.416052720797999,-0.254740813236875
155,"Pink","Outer CIn-Even","GOA",1984,397400,397400,102900,59.38389,-150.7528,8.867912035722,-1.05152940524014,442.763661,261.7616152,3.8620019436346,0.393747765292648,1.35118568727771,-0.529940722280119,-1.52766593724063,-0.752964617632025,-0.849042390058229
155,"Pink","Outer CIn-Even","GOA",1986,57400,57400,93400,59.38389,-150.7528,9.55844844304598,-0.360992997916157,384.7937078,212.1579015,0.614561027837259,-0.971094854061547,-0.486847041909276,-0.591097326744768,-0.694114624008783,-1.28451949855497,-1.47611326511487
155,"Pink","Outer CIn-Even","GOA",1988,331855,331855,51500,59.38389,-150.7528,10.0489062345945,0.129464793632352,523.034228,303.0355966,6.44378640776699,1.47882662030524,1.8631163188571,-0.860830140120429,-0.102079603271285,-0.0169244911876559,-0.327272754218052
155,"Pink","Outer CIn-Even","GOA",1990,68121,68121,140696,59.38389,-150.7528,9.22755197378305,-0.691889467179087,472.3206335,277.2341688,0.48417154716552,-1.02589527228334,-0.725315998770813,-0.286627562033186,-1.0935420598,-0.481942266734557,-0.65344437931266
155,"Pink","Outer CIn-Even","GOA",1992,81778,81778,68021,59.38389,-150.7528,10.5280377681439,0.608596327181741,698.5702437,453.748659,1.20224636509313,-0.724100985395757,0.184191777750921,-0.754475586187749,0.476283412443689,1.5926511729704,1.57798322103433
155,"Pink","Outer CIn-Even","GOA",1994,184211,184211,80178,59.38389,-150.7528,9.36471409064073,-0.55472735032141,677.0867961,424.2513281,2.29752550574971,-0.263774318947171,0.831832676709351,-0.676214445084935,-0.927972711942667,1.39565892439235,1.20508942499385
155,"Pink","Outer CIn-Even","GOA",1996,504294,504294,184211,59.38389,-150.7528,11.3389090207907,1.41946757982855,636.0950425,443.5715796,2.73758896048553,-0.078823345606297,1.00707759159562,-0.00649812589853476,1.4550917567061,1.0197854675259,1.44932853756698
155,"Pink","Outer CIn-Even","GOA",1998,775357,775357,416368,59.38389,-150.7528,8.92462330598098,-0.994818134981159,567.919246,381.8192568,1.86219161895247,-0.446737537603332,0.621754083845939,1.4880212238593,-1.45920936739428,0.394648212966506,0.668679666614076
155,"Pink","Outer CIn-Even","GOA",2000,864060,864060,469090,59.38389,-150.7528,10.102101784486,0.182660343523901,574.1699327,382.8857158,1.84199194184485,-0.455227108600468,0.610847563146482,1.82742106602617,-0.0378668839998631,0.451963819433222,0.682161426919092
155,"Pink","Outer CIn-Even","GOA",2002,231818,231818,409965,59.38389,-150.7528,10.6266854267854,0.70724398582326,594.246628,361.2705607,0.565458026904736,-0.991731986544815,-0.570119209160755,1.44680167245013,0.59536168918009,0.636056867476561,0.408911034720292
