"Stock.ID","Species","Stock","Ocean.Region2","BY","R0.1","R","S","Lat","Lon","ocean.basin","sst_raw","early_sst","np_all_spp_sec","det_np_all_spp_sec","RS","RS_stnd","lnRS","S_stnd","early_sst_stnd","np_all_spp_sec_stnd","det_np_all_spp_sec_stnd"
184,"Pink","Kodiak-Even","GOA",2004,37798244,37798244,15376406.5,58.03333,-154.6644,"GoA",10.8754429419835,1.80357391213718,580.1,-109.715062898771,2.45819749887596,0.154489163030296,0.899428357336651,1.67453980913774,1.67755251440255,0.0924810208289578,-0.487435829883315
184,"Pink","Kodiak-Even","GOA",2006,12202377,12202377,10263001,58.03333,-154.6644,"GoA",8.97410363356273,-0.0977653962836403,524.7,-177.889254199671,1.18896772980924,-0.958931744292955,0.173085476725734,0.30793548489827,-0.590339323451776,-0.335933529480177,-1.14583105102962
184,"Pink","Kodiak-Even","GOA",2008,11970026,11970026,5532114,58.03333,-154.6644,"GoA",8.91287442445755,-0.158994605388817,647.1,-67.5953162617703,2.16373451450928,-0.103825959429948,0.771835670698978,-0.956437276403033,-0.663372696797031,0.610599700805709,-0.0806625426242663
184,"Pink","Kodiak-Even","GOA",2010,23572828.5,23572828.5,6355699,58.03333,-154.6644,"GoA",8.90902016560237,-0.162848864244,652.5,-73.0666645614638,3.70892776703239,1.25168154216224,1.31074282326588,-0.736326662766238,-0.667970004684126,0.65235851978891,-0.133502327079437
184,"Pink","Kodiak-Even","GOA",2012,10126808,10126808,9667654.5,58.03333,-154.6644,"GoA",9.20561049381892,0.133741463972552,609.4,-125.22893264939,1.04749378455757,-1.08303854695686,0.0464004391999579,0.148823695050813,-0.314201068455947,0.319061279385955,-0.637261702554272
184,"Pink","Kodiak-Even","GOA",2014,5200977.5,5200977.5,5228881,58.03333,-154.6644,"GoA",10.2646615584691,1.19279252862277,685.7,-55.8769898456429,0.994663580984153,-1.12938338902595,-0.00535070855913521,-1.03747906529541,0.94902073248921,0.909097925389331,0.0325077050161913
184,"Pink","Kodiak-Even","GOA",2016,11783572.5,11783572.5,3088025.5,58.03333,-154.6644,"GoA",10.0853940526644,1.01352502281807,950.1,203.542244476451,3.81589222627857,1.34551519479772,1.33917451059774,-1.60964225162433,0.735192873670757,2.95373343264087,2.53786025694071
184,"Pink","Kodiak-Even","GOA",2018,36165176.5,36165176.5,9020798.5,58.03333,-154.6644,"GoA",11.1971430142721,2.12527398442569,486.1,-264.058998644764,4.00908816442358,1.51499467123543,1.3885638250433,-0.0240544791444944,2.06127201409891,-0.634431754063798,-1.97801911028569
184,"Pink","Kodiak-Even","GOA",2020,21558610,21558610,19098600.5,58.03333,-154.6644,"GoA",9.40949256022771,0.337623530381346,531.8,-221.360704309551,1.12880574678757,-1.0117083268747,0.121160212602661,2.6693301530794,-0.0710132943192962,-0.281028415631895,-1.56565847343818
186,"Pink","Chignik-Even","GOA",1980,1618304,1618304,1233670,56.38528,-158.2261,"GoA",9.31182267268499,0.974355643283424,373.1,-56.9617813504172,1.3117802978106,-0.358525898146733,0.271385220562542,-0.197488962974454,0.605049334468818,-1.90496070995825,0.21330095299761
186,"Pink","Chignik-Even","GOA",1982,1892284,1892284,744920,56.38528,-158.2261,"GoA",9.31132857998212,0.973861550580555,479.5,19.9166533387223,2.54025130215325,0.429970288635773,0.932263013992029,-0.857134715164367,0.604491341967387,-0.803097053858451,1.08928475182606
186,"Pink","Chignik-Even","GOA",1984,1654225,1654225,1447480,56.38528,-158.2261,"GoA",7.23150991565652,-1.10595711374505,442.8,-46.2703012600903,1.14283098902921,-0.466966297035063,0.133508507763224,0.0910815910423755,-1.74430517393195,-1.18315716832144,0.335123976352511
186,"Pink","Chignik-Even","GOA",1986,5412979,5412979,1007100,56.38528,-158.2261,"GoA",8.50306380457348,0.165596775171918,384.8,-133.050532238686,5.37481779366498,2.24934157362139,1.68172467458612,-0.503281163636692,-0.308304336313321,-1.78379713123299,-0.653684871059928
186,"Pink","Chignik-Even","GOA",1988,2181148,2181148,2415820,56.38528,-158.2261,"GoA",8.36451956298616,0.0270525335845926,523,-22.2964046529494,0.902860312440496,-0.620991880675978,-0.102187430288236,1.39801022055763,-0.464766165183264,-0.352617081674794,0.6082921945604
186,"Pink","Chignik-Even","GOA",1990,4069383,4069383,1631140,56.38528,-158.2261,"GoA",8.28452860646778,-0.0529384229337894,472.3,-98.5345494540033,2.49480915188151,0.400803167815008,0.914212234045941,0.338959931394702,-0.555102156102334,-0.877659256150919,-0.260395883812963
186,"Pink","Chignik-Even","GOA",1992,2433723,2433723,2515310,56.38528,-158.2261,"GoA",9.03309374716547,0.695626717763902,698.6,104.586515589127,0.96756383904966,-0.579461812955734,-0.0329738727411561,1.53228777735635,0.290273079995256,1.46587218534705,2.05404720933834
186,"Pink","Chignik-Even","GOA",1994,2471888,2471888,2002660,56.38528,-158.2261,"GoA",8.23114745484459,-0.10631957455698,677.1,62.4949727182841,1.23430237783748,-0.408255231800266,0.210505934232289,0.840385179176997,-0.615386961262452,1.2432211646126,1.57443924422246
186,"Pink","Chignik-Even","GOA",1996,3337618,3337618,2282820,56.38528,-158.2261,"GoA",9.84537354111672,1.50790651171515,636.1,3.41288756017445,1.46205920747146,-0.262069126434137,0.37984585809408,1.21850559643229,1.20760302932849,0.818630846002714,0.901234208131657
186,"Pink","Chignik-Even","GOA",1998,2051808,2051808,2560630,56.38528,-158.2261,"GoA",7.28621553215716,-1.05125149724441,567.9,-80.751501994812,0.801290307463398,-0.686184759736869,-0.221531966285998,1.59345431544177,-1.68252461409719,0.112361096510176,-0.0577686902308121
186,"Pink","Chignik-Even","GOA",2000,1731808,1731808,1623744,56.38528,-158.2261,"GoA",8.84153060780631,0.504063578404746,574.2,-88.905210980894,1.06655236293406,-0.515925861889602,0.0644313556462349,0.328977854702739,0.073935549219504,0.177603023516085,-0.150675329147835
186,"Pink","Chignik-Even","GOA",2002,1662500,1662500,1665758,56.38528,-158.2261,"GoA",9.13880713449584,0.801340105094276,594.2,-82.4804935346892,0.998044133661672,-0.559897984433433,-0.00195778154255748,0.385682420702754,0.409658120674277,0.384720252106272,-0.0774695150898007
186,"Pink","Chignik-Even","GOA",2004,1096424,1096424,1660120,56.38528,-158.2261,"GoA",10.0623203979598,1.72485336855825,580.1,-109.715062898771,0.660448642266824,-0.776584220167781,-0.414835913884195,0.378073044230433,1.4526070915714,0.23870260595019,-0.387791149856065
186,"Pink","Chignik-Even","GOA",2006,4071338,4071338,712850,56.38528,-158.2261,"GoA",8.38404263224866,0.0465756028471011,524.7,-177.889254199671,5.71135301956933,2.46534727616181,1.74245595173999,-0.90041827377865,-0.442718225211387,-0.335012117244628,-1.16459529941111
186,"Pink","Chignik-Even","GOA",2008,1085081,1085081,1681380,56.38528,-158.2261,"GoA",7.99078927603033,-0.346677753371238,647.1,-67.5953162617703,0.645351437509665,-0.786274386512786,-0.437960246214981,0.406766790913927,-0.886830074381113,0.932545321727317,0.0921381803125673
186,"Pink","Chignik-Even","GOA",2010,697406,697406,595300,56.38528,-158.2261,"GoA",7.95322180456585,-0.384245224835713,652.5,-73.0666645614638,1.17152024189484,-0.448552051679475,0.158302257429195,-1.05907066901123,-0.929256054876638,0.988466973446667,0.0297954376740246
186,"Pink","Chignik-Even","GOA",2012,788695,788695,559700,56.38528,-158.2261,"GoA",8.47692077358564,0.139453744184073,609.4,-125.22893264939,1.4091388243702,-0.296036163613612,0.342978754940448,-1.10711852328839,-0.33782838143925,0.542129345834814,-0.5645624201561
186,"Pink","Chignik-Even","GOA",2014,416953,416953,436580,56.38528,-158.2261,"GoA",9.63861407836279,1.30114704896122,685.7,-55.8769898456429,0.955043749141051,-0.587497853787154,-0.0459981289317796,-1.27328851819299,0.974103871889628,1.33228157290638,0.225661503614065
186,"Pink","Chignik-Even","GOA",2018,534510,534510,288410,56.38528,-158.2261,"GoA",10.6798472801844,2.34238025078286,486.1,-264.058998644764,1.8532991227766,-0.0109511267054523,0.616967360490525,-1.47326746673924,2.14999721231717,-0.734748368423689,-2.14644801777496
186,"Pink","Chignik-Even","GOA",2020,2514282,2514282,534510,56.38528,-158.2261,"GoA",8.95254176855087,0.615074739149308,531.8,-221.360704309551,4.70390076892855,1.8187123493401,1.54839211533312,-1.14111642916596,0.199303511366971,-0.261485501095112,-1.65992648249012
188,"Pink","S AKPen-Even","GOA",1962,4859900,4859900,2398200,55,-161,"GoA",7.46159067153931,-0.53855122691658,245.6,-52.5949846808577,2.02647819197732,-0.307125243994984,0.706299405605828,-0.414231962838584,-0.714981440903909,-1.40137095873496,0.0372067643124012
188,"Pink","S AKPen-Even","GOA",1964,1367900,1367900,2154600,55,-161,"GoA",6.77383910566569,-1.2263027927902,275.7,-18.5092087584094,0.634874222593521,-0.922950037071531,-0.454328374364693,-0.510808895334904,-1.4317102905873,-1.22822016091089,0.418620933248965
188,"Pink","S AKPen-Even","GOA",1966,2376050,2376050,1079100,55,-161,"GoA",8.60918425917626,0.609042360720369,270.1,-24.6809132509208,2.20188119729404,-0.229504367775432,0.789312084662474,-0.937198431048334,0.480964119650746,-1.26043426283165,0.34956058545788
188,"Pink","S AKPen-Even","GOA",1968,3578890,3578890,1234950,55,-161,"GoA",7.8676724255085,-0.132469472947388,268.2,-32.3923262416599,2.89800396777197,0.0785499857022106,1.06402221303902,-0.875410602930307,-0.291790098503917,-1.2713640474119,0.26327115540702
188,"Pink","S AKPen-Even","GOA",1970,227397,227397,1948350,55,-161,"GoA",5.83920395262539,-2.1609379458305,224.7,-87.1723874627344,0.116712602971745,-1.15225146133025,-2.14804075090413,-0.592578157762514,-2.40572476231201,-1.52159858911779,-0.349708627493269
188,"Pink","S AKPen-Even","GOA",1972,527201,527201,167100,55,-161,"GoA",6.96857309341431,-1.03156880504158,238.3,-90.0646047927034,3.15500299222023,0.192279447915372,1.1489894443985,-1.2987672423646,-1.22877150577183,-1.44336434159595,-0.382072058849619
188,"Pink","S AKPen-Even","GOA",1974,4527609,4527609,426600,55,-161,"GoA",6.7760076597333,-1.22413423872259,305,-44.3992786635226,10.6132419127989,3.49276474475925,2.36210245852715,-1.19588664309205,-1.42945036805208,-1.05967137764692,0.128915352861549
188,"Pink","S AKPen-Even","GOA",1976,9788253,9788253,2184600,55,-161,"GoA",8.45197984725237,0.45183794879648,349.6,-24.4406377061709,4.48056989837957,0.77888094062034,1.49975024779618,-0.498915184436342,0.317136157761281,-0.80310906592089,0.352249228879847
188,"Pink","S AKPen-Even","GOA",1978,10297564,10297564,4288050,55,-161,"GoA",8.44014931917191,0.440007420716016,408,6.74270672233649,2.40145613973718,-0.14118671394772,0.876075278261258,0.335012355216298,0.304807169790913,-0.467162003032988,0.701185671662385
188,"Pink","S AKPen-Even","GOA",1980,8455580,8455580,3962400,55,-161,"GoA",8.88092688918114,0.880784990725248,373.1,-56.9617813504172,2.13395416919039,-0.259564031980586,0.757976676168334,0.205906123412413,0.764156179513139,-0.66792488821771,-0.0116569648403243
188,"Pink","S AKPen-Even","GOA",1982,17196782,17196782,3439500,55,-161,"GoA",8.76805209219456,0.767910193738667,479.5,19.9166533387223,4.99979124872801,1.0086513262142,1.60939616130814,-0.0014012575495141,0.646525588153199,-0.055856951723314,0.848599945338762
188,"Pink","S AKPen-Even","GOA",1984,6314548,6314548,6527400,55,-161,"GoA",6.95858121663332,-1.04156068182257,442.8,-46.2703012600903,0.967390997947115,-0.775801797427402,-0.0331525240457753,1.22281840523942,-1.23918437388696,-0.26697436966828,0.107978920891948
188,"Pink","S AKPen-Even","GOA",1986,11124000,11124000,2575050,55,-161,"GoA",8.14780759811401,0.147665699658123,384.8,-133.050532238686,4.31991611813363,0.707787020831704,1.46323598496881,-0.344118537091564,0.000148109971643829,-0.600620425276127,-0.863077444500208
188,"Pink","S AKPen-Even","GOA",1988,4748167,4748167,4259400,55,-161,"GoA",7.99660994410514,-0.00353195435074438,523,-22.2964046529494,1.11475019955862,-0.710591111171228,0.108630343541915,0.323653861308172,-0.15742000911355,0.194377589982572,0.376242840463211
188,"Pink","S AKPen-Even","GOA",1990,13378550,13378550,2397600,55,-161,"GoA",7.97721752822399,-0.0229243702318979,472.3,-98.5345494540033,5.57997580914248,1.26539968618162,1.7191844411047,-0.414469837056555,-0.177629492620034,-0.0972750827642881,-0.476849332257697
188,"Pink","S AKPen-Even","GOA",1992,11264587.5,11264587.5,4251600,55,-161,"GoA",8.70446872413159,0.704326825675696,698.6,104.586515589127,2.64949372001129,-0.0314229486035108,0.974368572693592,0.320561496474546,0.580263239200375,1.20451978592633,1.79604163531781
188,"Pink","S AKPen-Even","GOA",1994,7287683,7287683,4607587.5,55,-161,"GoA",7.96208018362523,-0.038061714830664,677.1,62.4949727182841,1.5816700171185,-0.503965658558101,0.458481261696176,0.461695243424602,-0.193404624397092,1.08084064462342,1.32504426445358
188,"Pink","S AKPen-Even","GOA",1996,14569625.5,14569625.5,5471325,55,-161,"GoA",9.42057831287384,1.42043641441795,636.1,3.41288756017445,2.66290624300329,-0.0254875212995465,0.979418098928224,0.804130047332811,1.32654493051796,0.844987398417875,0.663925548514986
188,"Pink","S AKPen-Even","GOA",1998,7381938.5,7381938.5,7002097.5,55,-161,"GoA",7.06477884203195,-0.935363056423935,567.9,-80.751501994812,1.05424674535023,-0.737365630350559,0.0528265264690129,1.41101556621509,-1.12851228578436,0.452665657168647,-0.277859985990829
188,"Pink","S AKPen-Even","GOA",2000,7737451,7737451,4189477.5,55,-161,"GoA",8.53517409563065,0.535032197174758,574.2,-88.905210980894,1.8468773253944,-0.386603794597833,0.61349628070833,0.29593259463135,0.403835659295233,0.4889065218295,-0.369098634738412
188,"Pink","S AKPen-Even","GOA",2002,18772955,18772955,5644200,55,-161,"GoA",8.80025640428066,0.800114505824773,594.2,-82.4804935346892,3.3260612664328,0.267977655622866,1.20178880105592,0.872667556385772,0.680086776090299,0.603956885832206,-0.297207114035707
188,"Pink","S AKPen-Even","GOA",2004,7222880,7222880,12467115,55,-161,"GoA",9.52804237008095,1.52790047162506,580.1,-109.715062898771,0.579354565992212,-0.947519082425233,-0.54584061233734,3.57766017290107,1.43853680945541,0.522846379210298,-0.601957419969195
188,"Pink","S AKPen-Even","GOA",2006,15746337,15746337,4293375,55,-161,"GoA",8.0517138287425,0.0515719302866136,524.7,-177.889254199671,3.66758948379771,0.419113717617343,1.29953462986419,0.337123488900793,-0.099994412707889,0.204156870922802,-1.36481529291643
188,"Pink","S AKPen-Even","GOA",2008,1615710,1615710,5007555,55,-161,"GoA",7.55637932568788,-0.443762572768005,647.1,-67.5953162617703,0.322654469097194,-1.0611162605959,-1.13117328347293,0.620265170551948,-0.61619902233588,0.908265098619363,-0.130644453647954
188,"Pink","S AKPen-Even","GOA",2010,946896,946896,1114368,55,-161,"GoA",7.57265003919601,-0.427491859259875,652.5,-73.0666645614638,0.849715713301172,-0.827876496416225,-0.1628534403801,-0.923216184515985,-0.59924276901002,0.939328696900094,-0.191867932011423
188,"Pink","S AKPen-Even","GOA",2012,2551519,2551519,718365,55,-161,"GoA",8.1501058101654,0.149963911709516,609.4,-125.22893264939,3.55184203016572,0.367892139316141,1.26746635065157,-1.08021435774809,0.00254315341706449,0.691395162474262,-0.775555044719925
188,"Pink","S AKPen-Even","GOA",2014,1917727,1917727,2010570,55,-161,"GoA",9.20974581241608,1.20960391396019,685.7,-55.8769898456429,0.953822547834694,-0.781806226968194,-0.0472776333946094,-0.567910601358898,1.10682934857375,1.13031230114459,0.000481671850954068
188,"Pink","S AKPen-Even","GOA",2016,1515223,1515223,1557240,55,-161,"GoA",9.01470228731632,1.01456038886043,950.1,203.542244476451,0.973018288767306,-0.773311559341591,-0.0273524007062778,-0.747636466747061,0.903567984558721,2.65127811326036,2.90333979924823
188,"Pink","S AKPen-Even","GOA",2018,8110591,8110591,1098633,55,-161,"GoA",10.2440864622593,2.2439445638034,486.1,-264.058998644764,7.38243890361932,2.06304146258143,1.9991040587628,-0.929454435882281,2.18475024461883,-0.0178903316024209,-2.32904041543613
188,"Pink","S AKPen-Even","GOA",2020,12370464,12370464,4814625,55,-161,"GoA",8.69780618548393,0.697664287028045,531.8,-221.360704309551,2.56935150712672,-0.0668881835066481,0.943653535208783,0.543776715763299,0.573319985418268,0.244999750143762,-1.8512535965024
190,"Pink","NW AK Peninsula-Even","BS",1962,29300,29300,6000,54.982,-163.37,"BS",8.74414827227593,-0.439616175138786,245.6,-52.5949846808577,4.88333333333333,-0.161946394982123,1.58582804679497,-0.788037130362108,-0.673880399315703,-1.40137095873496,0.0372067643124012
190,"Pink","NW AK Peninsula-Even","BS",1964,18550,18550,22500,54.982,-163.37,"BS",8.27330450415611,-0.910459943258599,275.7,-18.5092087584094,0.824444444444444,-0.223162440081853,-0.19304552015693,-0.566446572126181,-1.18068615354743,-1.22822016091089,0.418620933248965
190,"Pink","NW AK Peninsula-Even","BS",1966,39750,39750,2550,54.982,-163.37,"BS",9.7684612929821,0.58469684556739,270.1,-24.6809132509208,15.5882352941176,-0.000495372508099357,2.74651648193001,-0.83436970162962,0.428667341947541,-1.26043426283165,0.34956058545788
190,"Pink","NW AK Peninsula-Even","BS",1968,24495,24495,39750,54.982,-163.37,"BS",9.30889755487442,0.125133107459709,268.2,-32.3923262416599,0.61622641509434,-0.226302778392213,-0.484140826009803,-0.33478371578862,-0.065996838995699,-1.2713640474119,0.26327115540702
